,location,,address,adname,cityname,id,importance,name,pname,tel,type,typecode,X,Y
685,"109.490382,18.285801",,凤凰路155号红树林度假世界国际会议中心2层、2M层,天涯区,三亚市,B0FFG90147,[],红树林国际影城,海南省,0898-31090199;0898-88955555,体育休闲服务;影剧院;电影院,80601,109.490382,18.285801
686,"114.940015,25.828701",,兴国路9号万盛购物中心3层,章贡区,赣州市,B031D0QAU3,[],银河欢乐影城(兴国路店),江西省,0797-8088903;0797-8088908,体育休闲服务;影剧院;电影院,80601,114.940015,25.828701
687,"121.259492,28.634773",,引泉西路嘉丽阳光苑1号楼2-3层,黄岩区,台州市,B02400SGMV,[],自力电影大世界(引泉路店),浙江省,0576-84206666,体育休闲服务;影剧院;电影院,80601,121.259492,28.634773
688,"121.244362,30.170249",,新都汇2号楼79号2-3层,慈溪市,宁波市,B023E05RUR,[],慈溪时代电影大世界(新都汇店),浙江省,0574-23668691;0574-23662888,体育休闲服务;影剧院;电影院,80601,121.244362,30.170249
689,"120.644898,31.160575",,中心北巷53号,吴江区,苏州市,B020006X5U,[],红旗影剧院(松陵镇店),江苏省,0512-63423439,体育休闲服务;影剧院;电影院,80601,120.644898,31.160575
690,"121.426800,31.416925",,龙镇路96号(四元路)上海市宝山区月浦文化馆,宝山区,上海市,B001573WRP,[],影剧院,上海市,021-56931717;021-56930443,体育休闲服务;影剧院;电影院|体育休闲服务;影剧院;剧场,080601|080603,121.4268,31.416925
691,"120.108779,30.299614",,丰潭路380号银泰城(城西店)F4层-F5层,拱墅区,杭州市,B023B1DLWR,[],传奇奢华影城(银泰城店),浙江省,0571-88332929;0571-88222929,体育休闲服务;影剧院;电影院,80601,120.108779,30.299614
692,"115.710201,39.393625",,府前街139号,涞水县,保定市,B0138025B8,[],涞水影剧院,河北省,18632286939,体育休闲服务;影剧院;电影院,80601,115.710201,39.393625
693,"119.296944,26.082597",,三坊七巷南后街73号(博览苑正对面),鼓楼区,福州市,B0FFG8PXI5,[],中瑞南华影城(福州三坊七巷店),福建省,18106052385,体育休闲服务;影剧院;电影院,80601,119.296944,26.082597
694,"119.305906,26.091544",,五四路128号王府井百货6F层,鼓楼区,福州市,B024F0VAMU,[],横店影城(王府井店),福建省,0591-38163777;0591-38051618,体育休闲服务;影剧院;电影院,80601,119.305906,26.091544
695,"108.713323,34.336842",,人民中路新华大厦5层,秦都区,咸阳市,B0FFG7HIDN,[],文投国际影城(新华店),陕西省,029-33161999;029-33231095,体育休闲服务;影剧院;电影院,80601,108.713323,34.336842
696,"111.516224,36.086505",,解放西路57号路北,尧都区,临汾市,B016500389,[],临汾影剧院,山西省,0357-2031319,体育休闲服务;影剧院;影剧院相关,80600,111.516224,36.086505
697,"123.400954,41.921036",,道义南大街33号积家购物中心F5层,沈北新区,沈阳市,B001816S04,[],积家国际影城(积家购物中心店),辽宁省,024-88799800,体育休闲服务;影剧院;电影院,80601,123.400954,41.921036
698,"121.415621,31.187941",,吴中路52号宝鼎古北广场7层,徐汇区,上海市,B00156GTZN,[],巨影国际影城(吴中路店),上海市,021-54488150;021-64311211,体育休闲服务;影剧院;电影院,80601,121.415621,31.187941
699,"121.218075,31.037952",,新松江路925号开元地中海商业广场4F层4042,松江区,上海市,B00155CYWJ,[],地中海影城,上海市,021-37793999,体育休闲服务;影剧院;电影院,80601,121.218075,31.037952
700,"119.890047,29.452512",,人民东路28号福泰隆广场4层,浦江县,金华市,B024315G8J,[],金像国际影城(福泰隆广场店),浙江省,0579-84567888,体育休闲服务;影剧院;电影院,80601,119.890047,29.452512
701,"106.513068,29.60108",,新南路36号卜蜂莲花3层,渝北区,重庆市,B00178UMWX,[],华昕影院,重庆市,023-67960702;023-67960701,体育休闲服务;影剧院;电影院,80601,106.513068,29.60108
702,"121.437627,31.238976",,长寿路401号亚新生活广场4层,普陀区,上海市,B00156EZUG,[],星光影城(亚新生活广场店),上海市,021-62881357;13318709836,体育休闲服务;影剧院;电影院,80601,121.437627,31.238976
703,"116.109338,24.299377",,江北秋云桥与程江桥河堤中段,梅县区,梅州市,B02F10QNPO,[],开心电影城(金秋街店),广东省,0753-2222938,体育休闲服务;影剧院;电影院,80601,116.109338,24.299377
704,"111.318449,23.471582",,大南路62号锦泰商业广场7层,万秀区,梧州市,B03060MA5I,[],大地影院(锦泰商业广场店),广西壮族自治区,0774-2826998;0774-2823500,体育休闲服务;影剧院;电影院,80601,111.318449,23.471582
705,"119.959345,30.052456",,龙浦街196号,富阳区,杭州市,B023B0BI0Q,[],富阳时代电影大世界(龙山路店),浙江省,0571-61711166,体育休闲服务;影剧院;电影院,80601,119.959345,30.052456
706,"114.117883,22.600004",,吉华路69号布吉中心广场4层,龙岗区,深圳市,B0FFFEC60M,[],中影易禾影城(布吉广场店),广东省,[],体育休闲服务;影剧院;电影院,80601,114.117883,22.600004
707,"118.080389,24.455841",,思明北路2-14号,思明区,厦门市,B025000C12,[],厦门市思明电影院(思明北路店),福建省,0592-2024462;0592-2132873;0592-2023412,体育休闲服务;影剧院;电影院,80601,118.080389,24.455841
708,"118.711663,32.157187",,丽景路1号莱福城B栋3层,浦口区,南京市,B0FFGHC2WR,[],华彩巨幕影城,江苏省,025-58226677,体育休闲服务;影剧院;电影院,80601,118.711663,32.157187
709,"108.988550,34.202383",,曲江池东路999号金地广场4F层,雁塔区,西安市,B0FFFQ0XXE,[],奥斯卡金地国际影城(金地广场店),陕西省,029-84561999;4008999527,体育休闲服务;影剧院;电影院,80601,108.98855,34.202383
710,"106.305970,29.583526",,大学城中路旭阳台北城4层,沙坪坝区,重庆市,B0FFFQ06FX,[],越界影城IMAX(大学城店),重庆市,[],体育休闲服务;影剧院;电影院,80601,106.30597,29.583526
711,"118.699547,32.112572",,浦珠北路126号澳林购物广场二期5层,浦口区,南京市,B0FFFEZAED,[],中传国际影城(澳林广场店),江苏省,025-58103577;025-58163577,体育休闲服务;影剧院;电影院,80601,118.699547,32.112572
712,"121.461389,31.217954",,淮海中路870号,黄浦区,上海市,B001526481,[],国泰电影院(淮海中路店),上海市,021-54042095;021-54041122;021-54040415,体育休闲服务;影剧院;电影院,80601,121.461389,31.217954
713,"103.844213,36.051894",,东方红广场1号国芳百货8层,城关区,兰州市,B03A30XTS9,[],天亿国际影城(国芳店),甘肃省,0931-8726102;0931-8726101,体育休闲服务;影剧院;电影院,80601,103.844213,36.051894
714,"114.305272,30.651568",,后湖大道111号汉口城市广场购物中心F3层,江岸区,武汉市,B0FFF9U0P9,[],摩尔国际电影城(汉口城市广场购物中心),湖北省,027-82855588,体育休闲服务;影剧院;电影院,80601,114.305272,30.651568
715,"115.401559,31.804229",,崇福大道西亚丽宝6层,商城县,信阳市,B0FFGL0URM,[],西亚影城(商城店),河南省,0376-7355666,体育休闲服务;影剧院;电影院,80601,115.401559,31.804229
716,"117.672532,24.51032",,南昌路49号印象汇4层,芗城区,漳州市,B02540P2ZK,[],大地影院(凯德广场店),福建省,0596-2969517;0596-2969537;0596-2969527,体育休闲服务;影剧院;电影院,80601,117.672532,24.51032
717,"111.364909,35.613147",,新田路中段庆丰新天地6层,侯马市,临汾市,B01650WQBQ,[],新思维九州影城(庆丰新天地店),山西省,0357-4230388,体育休闲服务;影剧院;电影院,80601,111.364909,35.613147
718,"116.424231,39.978385",,惠新东街19号北京惠侨饭店4层,朝阳区,北京市,B0FFF0EJDH,[],云乐迪电影吧(惠桥店),北京市,010-64964998,体育休闲服务;影剧院;电影院,80601,116.424231,39.978385
719,"119.031365,33.583151",,淮海南路105联盛广场3层,清江浦区,淮安市,B02050SVNP,[],中影国际影城(联盛店),江苏省,0517-83831199,体育休闲服务;影剧院;电影院,80601,119.031365,33.583151
720,"104.159873,30.813871",,电子路海乐荟4层,新都区,成都市,B0FFGDQF2K,[],中影飞尚国际影城(新都店),四川省,028-62519919;028-62511688,体育休闲服务;影剧院;电影院,80601,104.159873,30.813871
721,"114.126312,22.641287",,南湾街道布澜路31号李朗国际珠宝园C1栋3层,龙岗区,深圳市,B02F38W4ED,[],深圳聚星国际影城(李朗店),广东省,0755-28313188;0755-89374060,体育休闲服务;影剧院;电影院,80601,114.126312,22.641287
722,"121.560213,37.390867",,武五路318号太平洋广场3层,牟平区,烟台市,B02170TQV4,[],成龙影城(烟台牟平店),山东省,0535-4705300;0535-4705301,体育休闲服务;影剧院;电影院,80601,121.560213,37.390867
723,"114.419365,23.116358",,惠州大道11号佳兆业广场4层,惠城区,惠州市,B0FFH9QBE0,[],佳兆业国际影城(惠州店),广东省,0752-2828285;0752-2828287,体育休闲服务;影剧院;电影院,80601,114.419365,23.116358
724,"120.54395,30.63271",,复兴北路368号复兴文化广场5层,桐乡市,嘉兴市,B023D03RWW,[],复兴影城(复兴北路店),浙江省,0573-88028581,体育休闲服务;影剧院;电影院,80601,120.54395,30.63271
725,"116.970412,35.404974",,太平西路1305号百货大楼北店4层,邹城市,济宁市,B02190B1D2,[],新世纪电影院(百货大楼店),山东省,0537-5110808,体育休闲服务;影剧院;电影院,80601,116.970412,35.404974
726,"125.151322,42.892638",,福镇大路2号(显顺琵琶学校院内),龙山区,辽源市,B01B500GMB,[],新天地国际影城(福镇大路),吉林省,0437-6110555;0437-6666603;0437-6666605,体育休闲服务;影剧院;电影院,80601,125.151322,42.892638
727,"119.57336,39.947362",,港城大街西段80号秦皇岛文化广场1层,海港区,秦皇岛市,B014F06PMD,[],金棕榈国际电影城(文化广场店),河北省,0335-3662111;0335-3662038,体育休闲服务;影剧院;电影院,80601,119.57336,39.947362
728,"118.643981,24.740152",,宝塘路职工活动中心(体育馆对面),石狮市,泉州市,B025303A4U,[],石狮集发影城(体育馆店),福建省,0595-88709919,体育休闲服务;影剧院;电影院,80601,118.643981,24.740152
729,"113.029674,28.138135",,香樟路819号通程商业广场喜乐汇4楼,雨花区,长沙市,B0FFIJLF97,[],中影星美国际影城(喜乐汇店),湖南省,0731-85791118;0731-85795558,体育休闲服务;影剧院;电影院,80601,113.029674,28.138135
730,"120.178189,30.258223",,庆春路60号东清大厦E幢2层-4层,下城区,杭州市,B023B02O3A,[],庆春电影大世界(庆春路店),浙江省,0571-87219585,体育休闲服务;影剧院;电影院,80601,120.178189,30.258223
731,"113.367847,23.193997",,龙洞翠竹一巷1号2层,天河区,广州市,B0FFHBBPQJ,[],由你私人影音体验,广东省,13246862754,体育休闲服务;影剧院;电影院,80601,113.367847,23.193997
732,"113.347354,26.99935",,步行街苏宁电器6层,攸县,株洲市,B0FFF60ULX,[],华谊时尚影城(苏宁电器店),湖南省,[],体育休闲服务;影剧院;电影院,80601,113.347354,26.99935
733,"116.591055,35.408179",,共青团路17号运河城商业摩尔7层,任城区,济宁市,B02190AYFE,[],上河影城(摩尔店),山东省,0537-3612222;0537-3610025,体育休闲服务;影剧院;电影院,80601,116.591055,35.408179
734,"119.76832,49.209851",,胜利大街5号龙凤新天地4层,海拉尔区,呼伦贝尔市,B01D60N8VA,[],新东北影城(海拉尔店),内蒙古自治区,0470-8313679;0470-8550777,体育休闲服务;影剧院;电影院,80601,119.76832,49.209851
735,"126.604021,45.766953",,上海沙龙步行街爱湖路18号,道里区,哈尔滨市,B0FFGAQ5V9,[],七彩国际影城(爱建店),黑龙江省,0451-84281678,体育休闲服务;影剧院;电影院,80601,126.604021,45.766953
736,"119.182340,32.266637",,国庆路中源商贸城9号楼3层,仪征市,扬州市,B02021563F,[],国信影城(中源商贸店),江苏省,0514-89389666;0514-89389662,体育休闲服务;影剧院;电影院,80601,119.18234,32.266637
737,"114.340762,30.586579",,友谊大道396号福客茂F5层,武昌区,武汉市,B001B1H0IT,[],银兴菲林国际影城(福客茂店),湖北省,027-86728989,体育休闲服务;影剧院;电影院,80601,114.340762,30.586579
738,"116.278300,32.333110",,东湖路169号,霍邱县,六安市,B0FFGIA1WS,[],华夏国际影城,安徽省,0564-6022788,体育休闲服务;影剧院;电影院,80601,116.2783,32.33311
739,"126.555273,45.738309",,群力第四大道1553号A2-30号,道里区,哈尔滨市,B0FFFTHD09,[],CGV星聚汇影城(群力店),黑龙江省,0451-51951068;0451-51955557,体育休闲服务;影剧院;电影院,80601,126.555273,45.738309
740,"118.119771,27.331513",,人民路45号1-4层,建阳区,南平市,B02570SKBO,[],万星国际影城(人民路店),福建省,0599-5631000;0599-5822198,体育休闲服务;影剧院;电影院,80601,118.119771,27.331513
741,"115.421769,25.954967",,滨江大道滨江·汇金广场5号楼3层,于都县,赣州市,B0FFGEK16G,[],中影嘉莱国际影城(于都店),江西省,0797-6336665;17779719192,体育休闲服务;影剧院;电影院,80601,115.421769,25.954967
742,"104.749489,31.777945",,中坝镇中坝剧场B1层,江油市,绵阳市,B0FFFX9GFJ,[],新时代电影城(江油店),四川省,0816-3833226,体育休闲服务;影剧院;电影院,80601,104.749489,31.777945
743,"110.419276,21.216067",,观海路183号荣基国际广场4层,霞山区,湛江市,B02F702071,[],荣基国际影城(观海路店),广东省,0759-2123511,体育休闲服务;影剧院;电影院,80601,110.419276,21.216067
744,"109.592884,34.955971",,红旗路中段8号联手商城5层,蒲城县,渭南市,B03910NS3C,[],威尼斯国际影城,陕西省,0913-7715888,体育休闲服务;影剧院;电影院,80601,109.592884,34.955971
745,"122.264286,40.677825",,勤俭里5号大明府2层(休闲一角对面),站前区,营口市,B01A10I5NI,[],港隆电影院(勤俭里店),辽宁省,0417-3846826,体育休闲服务;影剧院;电影院,80601,122.264286,40.677825
746,"114.356264,23.025045",,仲恺大道与和畅五路交汇处TPARK时尚公园F5层,惠城区,惠州市,B0FFFQ1I3F,[],金逸·华时尚国际电影城(惠州店),广东省,0752-2266111,体育休闲服务;影剧院;电影院,80601,114.356264,23.025045
747,"104.021191,30.646334",,二环路西一段逸都路6号同辉国际购物中心6层,武侯区,成都市,B001C09SL3,[],双楠电影城(同辉国际店),四川省,028-87033289;028-87029828,体育休闲服务;影剧院;电影院,80601,104.021191,30.646334
748,"113.036896,22.519745",,大新路50号星汇广场3层,新会区,江门市,B0FFG6HIKA,[],星河电影城(新会店),广东省,0750-6603000,体育休闲服务;影剧院;电影院,80601,113.036896,22.519745
749,"120.468709,36.104684",,秦岭路18号丽达购物中心1F层,崂山区,青岛市,B02140A3G4,[],华诚国际影城(秦岭路店),山东省,0532-89098200,体育休闲服务;影剧院;电影院,80601,120.468709,36.104684
750,"110.283544,21.603141",,廉江广场路2号御景城广场2层,廉江市,湛江市,B02F70OZZA,[],金逸永福影城,广东省,0759-8215888;0759-6615888,体育休闲服务;影剧院;电影院,80601,110.283544,21.603141
751,"120.904297,28.051885",,柳市镇育英北路83号,乐清市,温州市,B02410ZNRY,[],聚鑫国际影城(育英北路店),浙江省,0577-27776667,体育休闲服务;影剧院;电影院,80601,120.904297,28.051885
752,"114.106079,22.554692",,松园路鸿翔花园2期1层(家乐福后门),罗湖区,深圳市,B0FFGWLE0Y,[],嘉乐国际影城(鸿翔店),广东省,0755-22900020,体育休闲服务;影剧院;电影院,80601,114.106079,22.554692
753,"117.705711,39.029716",,开发区第三大街32号鸿泰·千佰汇商业广场F4层,滨海新区,天津市,B00160E012,[],鸿泰影城(千佰汇商业广场店),天津市,022-66295346;022-66295345;022-66295366,体育休闲服务;影剧院;电影院,80601,117.705711,39.029716
754,"113.935524,22.517001",,文心五路33号海岸城3层301号,南山区,深圳市,B02F37UEJ3,[],海岸影城(海岸城店),广东省,0755-86359166;0755-86129988,体育休闲服务;影剧院;电影院,80601,113.935524,22.517001
755,"114.249994,30.568891",,中山大道1号星汇维港购物中心A区4层,硚口区,武汉市,B0FFGF45KP,[],银兴星汇维港影城(越秀·星汇云锦),湖北省,027-59003581;027-83868225,体育休闲服务;影剧院;电影院,80601,114.249994,30.568891
756,"113.914769,22.531694",,前海路3005号港湾丽都购物广场2层,南山区,深圳市,B0FFF6PPP7,[],华夏君盛影城(港湾丽都店),广东省,0755-29902555,体育休闲服务;影剧院;电影院,80601,113.914769,22.531694
757,"120.662088,28.011217",,纱帽河商城2层(原百嘉乐第一桥店),鹿城区,温州市,B0FFH6Z511,[],摩登光影影院,浙江省,0577-89998888,体育休闲服务;影剧院;电影院,80601,120.662088,28.011217
758,"115.987368,36.458016",,柳园北路99号人民广场最南头地下,东昌府区,聊城市,B027B0P4LS,[],新世纪影城(人民广场店),山东省,0635-2999118,体育休闲服务;影剧院;电影院,80601,115.987368,36.458016
759,"113.26676,23.125846",,中山五路68号五月花商业广场F6层,越秀区,广州市,B00140K336,[],五月花电影城(五月花商业广场店),广东省,020-83330836;020-83351988;020-83337366,体育休闲服务;影剧院;电影院,80601,113.26676,23.125846
760,"114.098415,22.539288",,深南中路1095新城市广场3F层3001-3004、4F层403-404、5F层501A,福田区,深圳市,B02F37UOAG,[],新南国影城(中信店),广东省,0755-25945588;0755-25943738;0755-25944588,体育休闲服务;影剧院;电影院,80601,114.098415,22.539288
761,"113.525011,23.085108",,黄埔东路2889号领好广场5层,黄埔区,广州市,B00141KAE6,[],大地影院(领好广场店),广东省,020-22197293;020-22197292,体育休闲服务;影剧院;电影院,80601,113.525011,23.085108
762,"106.759249,26.610789",,顺海路88号(保利温泉新城演艺中心内),乌当区,贵阳市,B0FFGZFUXL,[],星空(保利温泉巨幕影城),贵州省,15519500927,体育休闲服务;影剧院;电影院,80601,106.759249,26.610789
763,"114.520143,26.323898",,泉江镇东路大道61号伟业国际大酒店6层,遂川县,吉安市,B031C0Q07Z,[],星河国际影城(伟业国际店),江西省,0796-6319600;0796-6437777,体育休闲服务;影剧院;电影院,80601,114.520143,26.323898
764,"122.210716,29.990072",,体育路167号3层,定海区,舟山市,B0244652AH,[],大光明巨幕影城(体育路店),浙江省,0580-8235778;0580-8235775,体育休闲服务;影剧院;电影院,80601,122.210716,29.990072
765,"121.360688,29.113007",,海游街道西区大道西城广场4层,三门县,台州市,B02400V83C,[],扬戈时代影城(西城广场店),浙江省,0576-83330888,体育休闲服务;影剧院;电影院,80601,121.360688,29.113007
766,"116.698371,39.870987",,华远·好天地E座5号楼301,通州区,北京市,B0FFGE17YC,[],博纳国际影城(土桥店),北京市,010-61510188,体育休闲服务;影剧院;电影院,80601,116.698371,39.870987
767,"118.986763,37.126584",,海源街以北1号楼2层,寒亭区,潍坊市,B0FFF3M2K5,[],鼎盛国际影城,山东省,0536-5315577,体育休闲服务;影剧院;电影院,80601,118.986763,37.126584
768,"102.735698,25.094893",,霖雨路288邦利嘉年华4层,五华区,昆明市,B03670W9AX,[],嘉美影院(邦利嘉年华店),云南省,0871-65876677,体育休闲服务;影剧院;电影院,80601,102.735698,25.094893
769,"110.251604,21.384662",,遂城新中心市场3层,遂溪县,湛江市,B0FFIAUOSJ,[],金逸超凡巨幕影城,广东省,0759-7770202,体育休闲服务;影剧院;电影院,80601,110.251604,21.384662
770,"120.338009,31.593929",,广南路588号睦邻中心4层,梁溪区,无锡市,B01FE0IW7U,[],睦邻影城(睦邻中心店),江苏省,0510-82026566;0510-82026577,体育休闲服务;影剧院;电影院,80601,120.338009,31.593929
771,"121.478687,31.224497",,淮海中路99号大上海时代广场6层,黄浦区,上海市,B0015501ZV,[],万裕国际影城(淮海店),上海市,021-63910363;021-63910755;021-63910701,体育休闲服务;影剧院;电影院,80601,121.478687,31.224497
772,"126.699740,45.759163",,红旗大街339号红博中央公园1层、B2层,南岗区,哈尔滨市,B0FFGJNZ3F,[],CGV星聚汇影城(哈尔滨会展中心店),黑龙江省,0451-85998890;0451-51955557,体育休闲服务;影剧院;电影院,80601,126.69974,45.759163
773,"121.434706,28.681643",,江滨路703号,椒江区,台州市,B0FFGCRTNJ,[],黑鲸电影(江滨路店),浙江省,[],体育休闲服务;影剧院;电影院,80601,121.434706,28.681643
774,"123.804307,41.847317",,雷锋路乐购商城2层,望花区,抚顺市,B019D0NWBF,[],华谊国际影城(奥特来商业广场店),辽宁省,024-58171666;024-56680836,体育休闲服务;影剧院;电影院,80601,123.804307,41.847317
775,"116.769939,23.477064",,324国道线澄海展览中心,澄海区,汕头市,B0FFFSYQXV,[],启航国际影城(展览中心店),广东省,0754-86989888,体育休闲服务;影剧院;电影院,80601,116.769939,23.477064
776,"113.031015,25.795643",,人民中路1号2层,北湖区,郴州市,B02DF01O1Z,[],中影南方影城(人民中路店),湖南省,[],体育休闲服务;影剧院;电影院,80601,113.031015,25.795643
777,"116.50354,39.810563",,文化园东路6号亦庄创意生活广场3层,大兴区,北京市,B000A8UO9X,[],大料国际影城(亦庄创意生活广场店),北京市,010-67859009;010-67859010,体育休闲服务;影剧院;电影院,80601,116.50354,39.810563
778,"113.339289,23.125647",,黄埔大道西120号高志大厦4层,天河区,广州市,B0FFHAHPGF,[],中影南方WE影城(高志店),广东省,020-85208789,体育休闲服务;影剧院;电影院,80601,113.339289,23.125647
779,"119.076860,27.619877",,石龙街236号4层,庆元县,丽水市,B0FFG2IGPO,[],金球影城(庆元店),浙江省,0578-6118999,体育休闲服务;影剧院;电影院,80601,119.07686,27.619877
780,"114.057467,22.546841",,福中一路2016号,福田区,深圳市,B02F37WNL6,[],嘉之华中心影城(深圳音乐厅店),广东省,0755-82878333;0755-82876333,体育休闲服务;影剧院;电影院,80601,114.057467,22.546841
781,"114.205786,22.647089",,茂盛路1号志健时代广场4层,龙岗区,深圳市,B02F37WCFQ,[],金域世纪电影城(志健时代店),广东省,0755-28229362,体育休闲服务;影剧院;电影院,80601,114.205786,22.647089
782,"111.147350,37.577099",,临安路恒大华府综合楼2幢3-4层,离石区,吕梁市,B0FFFTRY0L,[],吕梁恒大华府影城(恒大华府店),山西省,0358-3326788,体育休闲服务;影剧院;电影院,80601,111.14735,37.577099
783,"113.147799,23.027632",,桂城天佑六路11号,南海区,佛山市,B02F501Y45,[],南海影剧院,广东省,0757-86281382;0757-86398684,体育休闲服务;影剧院;电影院,80601,113.147799,23.027632
784,"125.080673,45.514852",,新风路(君澜酒店对面),肇源县,大庆市,B01CB0NSB1,[],华誉影院(新风路店),黑龙江省,0459-8236555,体育休闲服务;影剧院;电影院,80601,125.080673,45.514852
785,"113.304218,23.030682",,新虹路渔人码头F3层,番禺区,广州市,B00141JV4M,[],丽江影城(渔人码头店),广东省,020-39986399;020-39986366,体育休闲服务;影剧院;电影院,80601,113.304218,23.030682
786,"114.520211,36.642608",,人和街179号融富中心B区恒富天地3层,丛台区,邯郸市,B01360NPTR,[],邯郸横店电影城,河北省,0310-5700555;0310-5516819,体育休闲服务;影剧院;电影院,80601,114.520211,36.642608
787,"106.545024,29.579382",,北城天街48号九街高屋东区5层,江北区,重庆市,B001792XL7,[],橙天嘉禾影城(重庆九街店),重庆市,023-88191086;023-88191010,体育休闲服务;影剧院;电影院,80601,106.545024,29.579382
788,"110.333354,22.703926",,二环西路19号,北流市,玉林市,B0FFFFQA7T,[],时代凤凰国际影城,广西壮族自治区,0775-6388833,体育休闲服务;影剧院;电影院,80601,110.333354,22.703926
789,"104.734256,31.773244",,新华中路279号,江油市,绵阳市,B033003ANW,[],飞天影城(新华中路店),四川省,0816-8181122;0816-8179333,体育休闲服务;影剧院;电影院,80601,104.734256,31.773244
790,"119.374860,32.384529",,京华城路168号京华城全生活广场3层,邗江区,扬州市,B02020JAZ7,[],喜满客国际影城(京华城店),江苏省,0514-85888588;0514-87885360,体育休闲服务;影剧院;电影院,80601,119.37486,32.384529
791,"108.996844,34.268985",,西北国际茶城4层,新城区,西安市,B0FFG4FHQI,[],首映国际影城(西安通化门店),陕西省,029-89539800,体育休闲服务;影剧院;电影院,80601,108.996844,34.268985
792,"106.265113,29.996736",,交通街兆甲海润天街10号楼3层(大润发斜对面),合川区,重庆市,B0FFFSRR6G,[],保利万和国际影城(合川店),重庆市,023-42818686,体育休闲服务;影剧院;电影院,80601,106.265113,29.996736
793,"114.409177,30.501521",,光谷街23号德国步行街8号楼3-5层,洪山区,武汉市,B0FFFFY31B,[],CGV星聚汇影城(光谷店),湖北省,027-87101656,体育休闲服务;影剧院;电影院,80601,114.409177,30.501521
794,"108.963125,34.206693",,大唐不夜城银泰城4层,雁塔区,西安市,B0FFF52XH5,[],耀莱成龙国际影城(西安曲江店),陕西省,029-89126611,体育休闲服务;影剧院;电影院,80601,108.963125,34.206693
795,"120.137489,30.325601",,小河路488号运河天地广场4栋,拱墅区,杭州市,B023B1467O,[],杭州比高电影城,浙江省,0571-28066699;4008151000,体育休闲服务;影剧院;电影院,80601,120.137489,30.325601
796,"116.33353,39.764731",,金星西路3号绿地缤纷城4层,大兴区,北京市,B000A8XL1T,[],保利国际影城(缤纷城店),北京市,010-80255601;010-80255600,体育休闲服务;影剧院;电影院,80601,116.33353,39.764731
797,"116.422267,39.864007",,蒲黄榆路28号,丰台区,北京市,B000A8UM61,[],博纳国际影城(方庄店),北京市,010-67697337;010-67699909,体育休闲服务;影剧院;电影院,80601,116.422267,39.864007
798,"116.470631,39.90927",,建国路93号院万达广场B座3层,朝阳区,北京市,B000A83VFG,[],万达影城(CBD万达广场店),北京市,010-59603399;4000806060,体育休闲服务;影剧院;电影院,80601,116.470631,39.90927
799,"103.707582,30.395446",,永康大道33号,邛崃市,成都市,B001C8OEWG,[],太平洋电影城(蜀风苑店),四川省,028-88733599,体育休闲服务;影剧院;电影院,80601,103.707582,30.395446
800,"114.345896,22.690379",,建设路49号泰华商城4层,坪山区,深圳市,B0FFF36HF1,[],中影UL城市影院(坪山店),广东省,0755-86616986,体育休闲服务;影剧院;电影院,80601,114.345896,22.690379
801,"106.073095,30.777328",,玉屏路69号(陈寿路万卷楼公园旁),顺庆区,南充市,B0FFF65MZ2,[],华夏国际电影城(玉屏路店),四川省,0817-3711999;15892759988,体育休闲服务;影剧院;电影院,80601,106.073095,30.777328
802,"104.75141,31.461298",,涪城路131-2号茂业百货F5层,涪城区,绵阳市,B033002WVC,[],绵阳电影院(兴达街店),四川省,0816-2225635;0816-2221199,体育休闲服务;影剧院;电影院,80601,104.75141,31.461298
803,"115.559685,29.852901",,北川路30号城市广场6层,武穴市,黄冈市,B0FFFV6A38,[],华夏国际影城(武穴店),湖北省,0713-6238885,体育休闲服务;影剧院;电影院,80601,115.559685,29.852901
804,"119.160671,34.599554",,解放西路28号,海州区,连云港市,B02060P77K,[],中环时代国际影城(解放西路店),江苏省,0518-80780088;0518-80780099,体育休闲服务;影剧院;电影院,80601,119.160671,34.599554
805,"104.181978,30.809383",,马超东路2号18栋1层68号,新都区,成都市,B0FFGRR1N4,[],魅影电影院,四川省,028-81048233,体育休闲服务;影剧院;电影院,80601,104.181978,30.809383
806,"120.17378,30.30763",,香积寺路21号众安华纳假日大酒店3层,下城区,杭州市,B023B072KF,[],众安电影大世界(华纳店),浙江省,0571-85266677,体育休闲服务;影剧院;电影院,80601,120.17378,30.30763
807,"123.431378,41.765952",,文萃路4号诚大数码国际广场5层,和平区,沈阳市,B00180JS2Q,[],华臣影城(三好街店),辽宁省,024-83912800;024-28208666;024-83912900,体育休闲服务;影剧院;电影院,80601,123.431378,41.765952
808,"110.249766,21.376463",,文育路39号,遂溪县,湛江市,B02F70248R,[],文苑影吧·旅业,广东省,0759-7764570;0759-7760183,购物服务;专卖店;音像店|住宿服务;旅馆招待所;旅馆招待所,061206|100200,110.249766,21.376463
809,"109.467461,34.496507",,西五路南段天泓广场,临渭区,渭南市,B0FFFQ6QLZ,[],奥斯卡电影,陕西省,0913-8182205,体育休闲服务;影剧院;电影院,80601,109.467461,34.496507
810,"122.478864,37.157983",,成山大道东段阳光财富广场2号4层(威百商厦东侧),荣成市,威海市,B02771515C,[],阳光INT影城(财富广场店),山东省,0631-7506699,体育休闲服务;影剧院;电影院,80601,122.478864,37.157983
811,"113.614393,23.123806",,新塘镇东坑三横中路1号汇创国贸大厦3幢3层,增城区,广州市,B0FFG8W4VG,[],中影·佰纳影城,广东省,020-32891988,体育休闲服务;影剧院;电影院,80601,113.614393,23.123806
